-3.719376020339190125e-01,-4.077975872624173270e-01,6.394687091211778140e-01,-1.327998655858093180e+00,-7.545770980190456617e-04,1.083687104251248590e+00,7.933324529322279828e-01,5.822699101187372994e-01,4.274454478607981334e-01,9.087652700403804351e-01,1.074730507221788534e+00,7.923190033876191807e-01,-8.971449067744393657e-01,-8.079659683041302831e-02,5.516403181123563648e-01,-6.691294444386289841e-01,-2.773437055602880341e-01,5.366495751823976423e-01,-1.471753725266432333e+00,-6.475999767749560654e-01,1.385083422631477656e+00,-6.679074011594731131e-01,-7.476311012866649897e-01,-1.410313862668107987e+00,3.645736375986614597e-01,2.875998893008940294e-01,1.713228397666556102e+00,-4.352082211211155509e-03,-1.624886838907246167e+00,2.938957805322826577e-01,-7.315183557313154061e-01,7.559620370063546702e-01,-1.498673124635497400e+00,1.079945540645980806e+00,-1.113436843191387915e+00,9.519853633780591684e-01,-6.569048555288879987e-01,1.625808540082658959e+00,2.611907970057120720e-01,-1.213636782580937989e+00,-9.763426963626986588e-02,-1.133963647976532263e+00,-2.593853462288073786e-01,-7.978651338197600973e-01,1.468298644922194862e+00,9.493682199537008259e-02,-1.684206038328853738e+00,-3.614462316264224762e-01,4.744559098273470887e-02,-1.544257735457758685e+00,-9.696510170567180786e-01,6.049719003724707278e-01,1.367772356780746046e+00,6.289006254876673419e-01,1.481634663668842389e-01,1.169177168889717205e-02,-6.836314603772026821e-01,1.016590257542694525e-01,-1.255001746658794604e+00,6.390029552498188714e-01,-1.165103896362932545e+00,-6.650599977417213093e-01,-1.476048730097328399e+00,3.635677814115280682e-01,-7.303044585650632081e-01,2.892535151242098812e-01,1.074228657453979441e+00,-1.505739069127759233e+00,2.785635106866759081e+00,8.544589713452782620e-01,8.415669055050842839e-01,-1.852787637420490130e+00,-1.195883823013278224e+00,2.525553732230439996e-01,-2.465263771140909554e+00,1.711691917177424527e+00,-3.835358241148177361e-01,1.204675622388647671e+00,-2.861586901067560973e-01,-3.695154124553462482e-01,6.962857652024624366e-01,4.514925752416201199e-01,6.652411246892558916e-01,-3.065536004495088562e+00,9.503417815316282935e-01,6.095208828751621372e-02,-1.132534581935655149e+00,1.803147027905506461e-01,-3.143890833634296195e-02,8.566701333257899231e-02,6.665390675933102749e-01,6.396997399726661593e-01,8.711885701311077035e-02,-1.922012984183683881e-01,7.469006867779061365e-02,-1.777889929157046578e-01,-5.631949654345218548e-01,-2.752324950213753257e-02,-2.307930085850182778e+00,4.865161827144613427e-01
4.317319104048497613e-02,-1.377814665227022672e+00,-3.804634373096416056e-02,-1.946232363076109417e-01,1.206115175160485720e+00,5.212102799006458342e-01,-8.793533847173315987e-01,2.719353162104861887e+00,-9.710221442806754588e-01,-9.247972458869402335e-01,-3.188568997190629334e-02,1.050635528816352027e+00,-2.040688936746431429e-03,9.646061151201698602e-02,-1.530509511254766752e-01,-6.942546419059305585e-01,2.875453388712971847e-01,-6.902661063823197773e-01,-4.258256341790632171e-01,-5.391282809740299831e-01,-7.199703568202567849e-01,-2.163496203583876287e+00,1.602354742456822967e+00,-4.884269837812189041e-01,-8.275468021183612910e-01,-2.591072509596989981e-01,-4.956981448190791451e-01,2.695676373418854910e-01,1.795819930093957018e+00,2.547854165734416559e-02,-6.311471984728120876e-01,-4.577075124882495349e-01,-1.785637815034902376e+00,-2.895617136196118602e-01,-1.481681531873034974e+00,-9.540456517975372253e-02,-4.523079913567922272e-01,-7.706616867608189203e-01,8.524052433064489842e-02,-1.293845467765477153e+00,6.683307412554087001e-01,3.995260014266061033e-01,4.595826417232383165e-01,-5.064075561237699752e-01,-3.144864395075326891e-01,1.271158682450595601e+00,-1.266332756716093133e-01,2.490102586142423302e+00,1.418852760516372324e+00,-1.280013664893746572e+00,-3.709867557404307181e-01,2.445510648208362170e+00,-2.231885859182596299e-01,1.507686025313291663e-02,-2.378951555188954237e-01,-1.627026063653715493e+00,-1.137212224150248696e+00,1.150189255785819320e+00,-5.238950400595332457e-01,-1.667553373064130540e+00,-1.935175550033738867e+00,1.537242853648530805e-01,-3.944758085816157389e-01,5.820908490462630702e-01,-8.042989295485510892e-01,5.185979132208138331e-01,-1.905666356052803101e-01,1.083224177306377545e+00,-5.914619648685955910e-01,-1.018112167200565243e-01,1.043199807580584615e+00,8.953319880372411221e-01,-3.701554750837909857e-02,-1.197335216425529758e+00,7.116184141140382557e-01,-1.332277089875014031e+00,1.451358593774434658e+00,9.715342096051637899e-01,-1.181558486536155028e+00,-3.553519324891605824e-01,5.037684125266950197e-01,1.003985348066852995e-01,3.257104977360181786e-01,-1.348300242938851590e-01,-1.675545053505080872e-01,-9.391423073379401298e-01,9.714631240449058680e-01,1.441238266199989793e-01,3.808942240705995852e-01,-1.518800859201669962e+00,-4.095149521806418780e-01,-1.228504484626692594e+00,2.408426612608711714e+00,-6.332328478915727477e-01,1.340244148894265797e+00,-5.682848612495994267e-01,6.616265174750142197e-01,5.510799127799312358e-02,8.057135884874271348e-01,3.616400257007503227e-01
-1.220515874334069523e-01,5.728088161342611249e-03,-1.606114331794697536e+00,2.314784320552444541e+00,-1.095288502613321668e+00,4.484368215912369338e-01,1.097051836476397257e+00,6.416965456182466276e-02,-4.845595585295292551e-01,-6.374622067977778750e-01,1.321793537731118295e+00,1.513998726073415013e-01,1.974655994951549920e-01,1.127360325332823932e+00,-2.623157589089123443e-01,-4.869505094901136477e-01,-1.180880009007073017e+00,-1.375828494794750501e-01,1.318630059073620187e+00,5.281928475483697039e-01,-9.341462690691487714e-01,-5.686249014827950976e-01,-2.177840899974658573e+00,-1.202897304809068535e+00,1.723877563562624671e+00,-1.069027495016790508e-01,-5.260208224241121888e-01,1.389742002894196249e+00,4.996362095699264372e-01,3.678371512114749636e-02,-2.242243306551262305e-01,-3.934294249625410744e-01,-5.605810812744842497e-01,1.255526893409174005e-01,8.613539385484129951e-02,-1.458429821367281665e-01,9.758977980419922260e-02,-8.943633429372101207e-02,-7.973860587259654631e-01,-4.392322145904969388e-01,-3.091907307772719937e-01,8.816301251561119434e-01,-1.156498516848208924e+00,-2.013582623719629705e-01,4.166156014688921494e-01,-3.321843221188607864e-01,-7.747482444947312308e-01,1.551826637974228706e+00,-1.231636516724931685e+00,-1.048272566601179623e+00,-1.818209168214274030e+00,-1.816799395937086503e+00,-8.453098688230393787e-01,-9.664510305041913441e-01,9.228155671395672499e-01,-8.147484190293362571e-01,1.491448957365918204e+00,1.403169448414542719e+00,-4.278178221395855796e-01,7.964692827411593568e-01,-1.827807059861123573e+00,-5.536212149080659284e-01,-4.893205648765854843e-01,2.492315247637504061e-02,3.670090779239803536e-01,-5.132379410490083282e-01,5.941355676191307778e-01,4.342971485249426111e-01,1.220535008980761921e-01,4.643918512035145052e-01,-1.418100173481215531e+00,-1.232196080711347452e+00,2.712838711530659586e-01,1.136095979767052233e+00,1.212196131174735125e+00,-7.836301763012674948e-02,9.246582482906284817e-01,1.436096844064754130e+00,-5.375477451624152136e-01,-9.452039833753954623e-01,1.127960875511033523e+00,-2.077036561473590393e+00,3.728586648483268040e-01,1.937357553774569224e-02,6.606790855502331361e-01,-1.164337305665216205e+00,9.644746490633528957e-01,-2.835311361978163913e-01,4.550731348414293609e-01,3.386158572907329578e-01,6.239391222279872667e-02,2.257629525587150354e+00,1.876779474640469347e+00,1.981395506890286207e+00,1.663108286071194319e+00,1.093095948699617792e-01,-7.337116059657288192e-01,-8.167861482414422447e-01,-1.808979617310526367e+00,-6.018799190083929940e-01
1.858033324839739597e+00,8.605123961830307699e-01,5.362107258742372373e-01,6.455769124688027771e-01,-2.991206370183378538e-01,-1.337563073575346762e+00,8.204334641414576801e-01,-3.099707063349023059e-02,1.323943284591230451e+00,-1.470739216031912378e+00,-9.893532501257820133e-01,9.091474245701788859e-02,-1.465602752115032992e+00,-2.635246958084988544e-02,6.900474698816659869e-01,-4.030809673241348978e-01,-8.866032403722178268e-01,1.512126864388811942e+00,1.557083148370749015e+00,1.731684908908177611e+00,1.952519940878346127e-01,-8.753880981213539580e-02,3.217793349407525039e-01,-5.556842803125795482e-01,-3.976199263122727201e-01,-2.165425979686267099e-01,-8.731552898191986545e-01,-5.547400716542782995e-01,-1.591306898670141301e+00,-7.190747306848443987e-01,-1.158942655933482335e+00,1.050138928238864455e+00,5.471132450268777481e-01,-4.066347824894755991e-01,2.148996564527688946e+00,4.659696408557451597e-01,1.354509946338088744e+00,3.465008510794100882e-01,-5.309779551454493207e-01,1.310614017458085145e+00,6.223575210575896799e-01,1.543227359466226301e-01,4.424783594061139080e-01,-9.970057396509318659e-02,1.261578738351037288e+00,5.357880849235640008e-01,-8.408666090160301643e-01,-1.034295180423532301e+00,-3.290470368532841805e-01,2.769108743399286143e-01,-6.171474948873786337e-01,-3.973722570211654648e-01,-2.003379245503254802e-01,4.216083354948848561e-01,4.251761625642208609e-01,4.145625461106440257e-01,1.253193646654125581e+00,3.678905117431089389e-01,-1.163799521588312624e-01,-7.391131699479154271e-01,8.578767700351423997e-01,-4.057883789603708991e-01,-3.238960586082270110e-01,-1.623735413043399189e+00,5.723106451599417888e-01,1.145427097048845599e+00,-1.353637366214413884e+00,-1.205701358283951391e-01,3.271122925992059338e-01,-1.977392687601590149e-01,-3.045333357480518033e-01,-5.709723923716774063e-01,1.420071289555082439e+00,1.202010687637810493e+00,1.131392468879973023e+00,-5.519631001149983840e-01,-1.447145444981809081e+00,-1.041024591359830609e+00,5.603480318181496278e-01,-7.178944078773798199e-02,2.665123714394138088e-01,-1.558000504170699019e+00,2.420247059291587455e+00,2.779502333433105554e-04,6.778085164450872169e-01,-3.343572513298246340e-01,-1.810104254794430920e-02,-1.393330907548032460e+00,3.869466840479124925e-01,-3.267188711776721544e+00,3.743382451895148066e-01,1.234306913182788845e+00,1.168352160225255010e-01,-1.978473675352458439e-01,2.665249748047513467e-01,1.527432228502962896e+00,6.593348732776332932e-01,1.829035075628145934e-01,5.137037443216595500e-01,-2.987128303332368118e-01
4.205738408033332099e-01,-1.001316646894927942e+00,6.070800662957088756e-01,5.601657134217513656e-01,5.089109504630732195e-01,-1.325423371711507370e+00,-1.634809841355897797e+00,-1.272055066306368332e+00,2.857701943773157671e-01,1.698455244673816367e+00,9.118843995374636968e-01,-4.220108966445938470e-01,-2.795825947416165635e-01,-1.363539484549298075e+00,8.354060863795451652e-01,-9.434995289079645131e-01,1.607310687439170493e+00,4.871018848232366305e-01,3.889645218359272794e-01,-4.675771792256924742e-01,9.307921698176193637e-01,-5.136857006931961900e-01,4.178259110800924825e-01,-2.310456217010847801e+00,1.171210964843073965e+00,3.593642264762639260e-01,1.337825798147618039e+00,4.449416214230115796e-01,1.253696175301526550e+00,9.107137017959306968e-01,2.318981786587034077e-01,-5.418997317884599596e-01,5.623941442301861882e-01,1.446498940573657022e+00,-6.645744380303141019e-02,4.592146650736626534e-01,8.826945030443542617e-01,-1.620112484504979689e+00,5.962661107296012286e-01,1.249488739938242832e+00,1.680385119891923296e+00,2.218227598679741952e+00,-1.583107494714039110e+00,-1.374624447774236868e+00,-8.392190631424208958e-01,1.147996377347022090e+00,-1.953535528974987168e+00,2.832403355152755542e-01,-3.006644552005170445e-01,-1.017445144039564653e+00,-1.311160022173151640e+00,-4.342177729745196890e-01,-3.592900816829300847e-01,1.168980938994729213e+00,1.000237312283536184e+00,-5.166176965871711602e-01,1.396757848960583415e+00,1.577416899208483825e+00,-2.981757317649631478e-01,9.797392632202660268e-02,-2.182793812392698485e-01,1.758584188447277041e+00,3.772704863617136195e-01,-9.173233743481701286e-01,1.610432857223032255e-01,-1.610947180663313105e+00,8.043479460896361122e-01,6.627944373169306624e-01,5.956763855290172494e-01,1.405891103906840023e-01,1.376447011651404040e+00,1.329101683165594405e+00,4.514500543759452089e-01,2.200523104981556566e-01,8.594544742577258090e-01,-7.217927692449798149e-01,8.159230991808089084e-02,1.095218942393827888e+00,9.936852978251361490e-01,5.310969977408895870e-01,9.820286637080973824e-01,-1.255070483989493502e+00,2.728327277844732057e-01,-9.193874491406359706e-01,3.560328679886542308e-02,2.627873044628832502e-03,6.256937820145873630e-01,-6.134375550859618720e-01,-2.407069816247862232e-02,-1.115712765066087631e+00,-1.005637927754240435e+00,2.286086433612988800e-01,-5.556196727938387397e-02,1.735176000821053444e-01,1.450335026104776770e-01,-2.166506157944277255e+00,4.792301001539645000e-01,-2.697497969794408146e+00,-4.578387206380583607e-01,-9.995427588377805428e-01
1.450600299973498819e+00,-1.352531788611581076e+00,1.458560893180111062e+00,9.656664002552152182e-01,-4.202095663000527948e-01,-1.050345955012022436e+00,9.211871850379981241e-01,-9.345340434563575993e-01,-1.577935145990002619e+00,5.285618206158764210e-01,-6.140775817804056125e-01,-1.209806010694558287e+00,5.946622645098612048e-02,1.401350342893900036e+00,3.643131441162507089e-01,-3.503407478133179764e-01,-2.412989082291779219e+00,-8.727649680832952339e-02,1.017089201411568222e+00,2.201966281722054705e-02,1.275920449798379486e-01,1.317786794446794696e+00,1.369777022906151664e+00,2.437299901579448591e-01,4.489972520358181951e-01,-1.934942852914645961e+00,-4.183603212543203220e-01,4.624708989305181817e-01,1.974623835778249181e-01,-2.180156950200373006e-02,4.050808168042521751e-01,-3.263275675106583895e-01,6.216677438769162567e-01,-6.048745601138616479e-01,-4.104592818238185226e-01,6.252909188658611894e-01,-1.934106239586062204e+00,9.554558775191447362e-01,-5.512943106169897467e-01,1.401316473935654283e-01,1.119736519828052224e+00,3.300831144927970362e-01,1.853353193134235077e+00,-7.114616119847428921e-01,6.979647149328546130e-01,1.020834092817700656e+00,2.701950757868450403e-01,6.021828769934611802e-01,2.613120768565627694e-01,9.294795596362419587e-01,4.561824857175045267e-01,-1.066829206030418309e+00,1.333651155777251684e+00,-5.682731860526445411e-01,1.932326063701494678e-01,-8.339282115477497648e-02,1.477024640229313235e+00,2.432785051566538626e-01,-4.320167345982109386e-01,-9.616629096484023975e-01,-6.078101664870813603e-02,-4.840685874322556703e-01,-1.288676389986515014e-01,-8.784767916168602087e-01,-2.240538402916360528e-01,-9.673399143691624458e-01,3.832098106524143843e-01,1.500866255556437379e+00,-1.899124741384876636e-01,-5.446285825121914836e-01,1.796356153231063679e+00,8.034279129246698625e-01,2.495123417448441849e-01,1.576885874741120741e+00,5.951783090402418264e-01,-6.789048132527376600e-01,1.675878250451418305e-01,-2.629858119135580763e-01,2.414369708458123306e-02,-1.125918714362770245e+00,2.944470215046003370e-01,9.237093800432822910e-01,-5.967603414059500233e-01,1.693703119044706051e-01,-5.567361914871753470e-01,-1.589327487498168878e+00,-2.232251724345301724e+00,5.026366188734762153e-01,1.216523179300452728e+00,-6.599004093339443378e-01,-1.417543162623297492e+00,3.735324475157244528e+00,-1.000847995780683508e+00,-1.171482896483162089e-01,1.119674062175360474e+00,6.606919363900090048e-01,-8.284386870297226757e-01,1.413769142382853117e+00,-5.773770755865985649e-01,7.514120032633871960e-01
2.941818837352540572e-01,-9.994608967428422752e-02,-1.419216317625187518e+00,6.826548175372364469e-01,-6.241353479461131393e-01,-9.307494489617709754e-02,1.454648596097143143e+00,-2.205706864226699149e-01,-1.792595764495393817e+00,-4.249323790003539658e-02,-1.782844013712509834e-01,-1.368660800001770539e-01,-7.447899730569682575e-01,9.317054326376909834e-02,6.103076846909878846e-03,-1.620494663633440802e-01,-1.210323844419113115e+00,-5.221842018542698360e-01,-1.813242046453288570e+00,-2.032349466808030858e+00,1.235988041570388551e+00,-1.053701847895769150e+00,-1.992367904852768434e-01,-3.004558168625957926e+00,1.945416138074162471e-01,-2.309387445508646053e+00,8.629803812822820497e-01,4.330549556907743458e-01,-2.222354545394149006e-01,2.107359185786823019e+00,1.186635445997708871e+00,8.797134173639252486e-02,-1.816980647436637231e+00,7.463236435459118523e-01,-2.213443786856886530e-01,3.604582030800990156e-02,3.259646631929195681e+00,-1.707422075558815699e-01,7.774700337010251872e-01,1.286735601837931897e+00,6.445160114498880155e-01,4.981723303150469295e-01,-7.638662065136917478e-01,3.487893717838485008e-01,4.367015187664161635e-01,1.160316949720031854e+00,1.682274684552770294e-01,-9.630260545887082690e-01,-1.697807933028342875e+00,1.425922920148066764e+00,6.219327521177439033e-01,-2.510809117229004794e-01,-1.558097710314586271e-01,1.243941710594159977e-01,-1.291951510969229888e+00,-8.083457302980974202e-01,6.102199400410911467e-01,5.095801405324458244e-01,-7.910467652578470066e-01,1.108925765751187065e+00,4.087781999394501931e-01,9.504816206059062411e-01,-3.208872030158487210e-01,8.122961638356226421e-01,-2.754584554451856016e-01,-1.248276043351334685e+00,3.141093042446085892e-01,1.521523921282534664e+00,5.953678302713311110e-01,5.658878939533094066e-01,-4.664825503055544664e-01,1.225541167022702771e+00,1.065560441481581619e-02,9.758982603191902472e-01,-7.816799791711745993e-01,-6.135239132944334539e-01,-1.046784751623172305e+00,-4.658711348523951190e-01,6.228506778131045335e-02,-9.103725502424195870e-01,-1.572441726961219810e-01,-3.067586407669826154e-01,-1.480349738485370603e-01,-1.624575028360461415e+00,3.880133855588852043e-01,7.920944578281844395e-01,9.584895809774333086e-01,6.241043917546756914e-01,7.744798119318378748e-02,-8.022738019885528038e-01,-8.783598890762933653e-01,7.946934424044649337e-01,-1.036895409177956751e+00,-1.094193307513998681e+00,7.283721808997096758e-01,-8.104227712513294435e-01,-8.729139718435639794e-02,3.257433765809838455e-01,1.425351740550178103e+00,1.652068459024512492e+00
6.344838534231057592e-01,-1.863350638443091345e+00,-7.683444271659827240e-01,-1.201336869577183386e-01,1.510511242929345688e+00,-1.908407728879407336e-02,-5.183529433753327753e-01,-8.562264025854336991e-01,1.144618197644529545e+00,9.991165943138056171e-01,4.375176357378017244e-01,-5.921575107135538252e-01,9.578018340738170266e-01,1.410387912848998671e+00,-2.710386668560926249e-01,-9.448430342416901384e-01,8.171850873677636296e-01,-1.164207616446455873e+00,-3.080277548183212866e-01,4.106642313209890038e-01,-4.246527609662631986e-01,-5.608307748355758626e-01,-1.147979506913275216e+00,-1.303174153449495332e-01,5.665668829447184640e-01,-1.629411280070205970e-01,-1.150837983384378038e+00,8.209878198349208622e-01,2.270765640318572753e+00,8.375271666577976948e-01,-1.818976091064126610e+00,1.150315702531244488e+00,7.586815938921035452e-01,-1.053237653464619561e-01,-1.957301656389425493e-01,5.756165864474033222e-01,6.690518209563186547e-01,1.150810876407905026e+00,1.782658187777574454e+00,7.452737794578431774e-03,7.766066587839312585e-02,-3.580569631858755431e-01,8.543046079281707561e-01,1.020527379400197443e+00,2.158219281698239567e-01,-5.926875000959060114e-02,4.345694557780386269e-01,1.627027349475161699e+00,-6.464854610502503984e-01,-1.176552009054942394e+00,8.819496819526327913e-01,-1.223863414635534719e+00,6.865679194818546938e-01,7.486569552710891085e-01,8.794290157330275637e-02,4.555565392363145061e-01,6.200384417752334842e-01,6.740478411907749878e-01,-1.355392839082055767e+00,4.721280197463654793e-01,2.038250448945701621e+00,6.606210884111223258e-01,6.645990024411002617e-01,-1.065219921556924465e+00,1.393945499003860888e+00,2.659993381225326248e-01,-1.854505913167128206e+00,-9.439861112281279221e-01,2.672770623066139439e+00,9.396855996763866514e-01,8.243968573647008080e-01,8.076723221005890352e-01,2.582477013594556836e-01,-5.752566881711638214e-01,5.156350138450900289e-01,1.175764817034655074e+00,-1.118091239716013430e+00,9.123446604559040107e-01,9.790757795130760055e-01,-6.267649579269952698e-01,-1.090997047934464836e+00,-1.086427113823835278e+00,-7.313218872737443921e-02,-1.001740920612793406e+00,1.203238493763648422e-02,-6.298452164568901779e-01,1.127714204524384589e-01,-6.403978136881309791e-01,-5.227940466902307980e-03,-1.015679152988443246e+00,-8.793006337871633882e-01,-5.964598263720202187e-01,2.927096241127759568e-01,-2.268802464951630293e-01,2.003137503004687847e+00,8.553255428423453544e-02,1.402041711688928105e+00,2.213374644722341245e+00,-1.183766608035017320e+00,6.380092435182215249e-01
1.050624911453122090e+00,-5.893337156025642010e-01,-1.577465183374324065e+00,-4.488982623306812525e-01,-2.231915986773309157e+00,1.938069803754170206e-01,-3.476934915499986234e-01,2.425616604773197071e+00,-1.239163378526631387e+00,7.105621744837652409e-01,5.268721101002429297e-01,-2.534693217695838552e+00,1.325311801802860234e+00,-5.563861142184928221e-01,-7.367038818690803126e-01,5.088646514151389244e-01,6.981852371595912432e-01,-4.681961553380590280e-01,-1.128041659772088812e+00,1.627536911956798615e+00,-9.388728089966211776e-01,1.975877490293406202e-01,5.774073840093008059e-01,6.307502317528196345e-01,6.067991370192326039e-01,8.231120440924841741e-01,-9.283861272104453333e-01,-9.571502124611716011e-01,-4.319022440792222861e-01,-8.807889939259916368e-01,-6.541431099075154521e-01,1.243175865621013676e+00,1.180490018936209973e+00,-1.522952942362906237e+00,-2.886475326284377640e+00,1.441404455771411464e-01,-1.514185415895470843e+00,5.736655331058905238e-01,-1.378952716812062551e+00,-3.871043748460347711e-01,-2.835881771137094276e-01,1.577300955969221263e+00,1.460350678003862424e+00,-1.529485663439642540e+00,1.879184042421870315e-01,9.167504249566871266e-01,6.481871528546775396e-01,-4.860642359054430650e-01,-1.136115428565590113e+00,-1.528673043547668531e+00,1.801008049213463469e+00,-2.215800809873671173e-01,1.898329029633677223e+00,1.269957938897130267e+00,-4.204532554323797688e-01,1.581721128218560590e+00,4.295416486343456297e-01,-3.020213703018825857e-01,4.228538841994675113e-02,7.672363654726739313e-01,-4.393260568000253996e-01,4.044531533075180207e-01,-2.216302508157748985e+00,-4.941967729963929190e-01,-3.034170369164615799e+00,1.122314766630433835e+00,4.823407566460099494e-01,-5.227317796576495292e-03,5.548969328926733890e-01,2.599200842952673618e-01,-6.917499282008845451e-01,-1.768392185366817471e-01,2.337593770393473491e+00,-1.160076004194623422e+00,1.137075151997501532e+00,-1.219983306927649114e+00,7.167869892844503932e-01,2.495786211072877236e+00,-1.424785847140952688e+00,-5.497099834565150056e-01,2.327982262099337063e-01,-1.643408341005274886e+00,1.533231307416107914e+00,8.770154046639627721e-01,1.218864964911911875e+00,-7.488332104382329213e-01,-3.842747669461673565e-01,2.565499669008425854e-01,-1.070405663983142519e+00,-7.934169102823086517e-01,6.099590467711260011e-01,-1.160126079710257940e+00,2.170915398916149208e-01,-5.218371333527700440e-01,1.086664151991784566e+00,-5.527620027633119992e-01,-8.987805378242961218e-01,1.384106242657415331e+00,7.825177540870692505e-01,1.038215428858823897e+00
-1.598474125348675889e-01,4.787299826711020612e-01,7.756264750083819992e-01,-7.062169213186552108e-01,-2.449938619942060303e-01,-4.437693522441863991e-01,1.230190438598582681e+00,1.576128714742449866e+00,-7.921639574991125032e-01,9.927062328079662157e-01,-2.927100675926859810e-02,-2.104327146244784341e-01,-8.240068746866328064e-01,-8.825958380757262800e-01,-2.797669029550970965e-01,-3.209769694231200399e-01,2.632755991670597817e-01,-1.192057243012145218e+00,1.227217780839564787e+00,1.277134726476477633e+00,-1.164685703778546522e+00,1.050041114452722413e+00,2.202420897865858262e-01,2.866143327441499911e-01,-3.325853143954952129e-01,-1.234244280513708825e+00,2.863122232237036990e-01,-5.482600574537669358e-01,2.630505966481330171e-01,5.191859698729278660e-01,2.208982864585531836e+00,-2.989833847194913186e-01,-8.801822121631067142e-02,-3.898507949194806588e-01,5.010319034944584748e-01,-1.364753803192405135e+00,4.822269819119191780e-02,3.966779432046405596e-01,1.814242612248970765e+00,4.984126821417694253e-01,7.352636122983261524e-01,-5.696710670612052940e-01,-3.203209140984888847e+00,-1.285548645500114384e+00,1.084158107431494766e+00,-6.669517673063935989e-04,3.793459684420130706e-01,1.306824839753651490e+00,2.729825888248205712e-01,3.589430179064039272e-01,5.503347819970589860e-01,-5.547174015714432249e-01,-7.671905637132748756e-01,7.091313468547331134e-01,1.095706956121821563e+00,-4.935930017653585022e-02,-2.391875600333554994e-02,1.024129966876268123e-02,-1.952606501695830499e-01,1.224048827466843070e+00,-7.446886419985551120e-01,-7.760360155385086500e-01,1.461323882051315248e+00,2.567666027349593122e-02,-1.782232730773063878e+00,4.254756444651318636e-01,-9.145465261965537440e-01,9.316386741184393694e-01,5.709983424645986849e-01,4.101978605907254383e-01,9.272020105625292663e-01,-1.094833558161842246e+00,-5.474294415853059315e-01,-1.626866884353536324e+00,1.072162957166651109e+00,-7.994662680939540467e-01,-1.504948302592854059e+00,8.371680749891645679e-01,-7.616933047555210501e-02,1.726033440966957766e+00,-7.636425677344752527e-01,2.404818981444695747e-01,-8.498959700939255901e-01,1.929518450835618071e-01,-3.830436588394058317e-01,6.988213937795591246e-02,-1.032944941469114697e-01,-5.015609722130731640e-01,-4.475196879822432861e-01,2.005858542266399369e-01,1.920625409129383121e-01,1.035450340270510639e+00,1.327328683183371494e+00,-7.055688107270934317e-01,-6.757097652548078870e-02,-2.996238088460101076e-02,-1.832980762019763288e-01,-5.505859052848717239e-01,7.882122342374273671e-01,-3.675487445097961881e-01
